Poplar ID,Curve Type,Rate,Time,A,gsw,Ci,PARi
1B,Light,50,15931.5,13.62037822,0.141874512,219.8416414,604.178
1B,Light,50,15933.5,13.6441027,0.142051003,219.7615641,606.554
1B,Light,50,15935.5,13.61931415,0.14236135,220.4017354,606.938
1B,Light,50,15937.5,13.61739401,0.142644002,220.6932013,609.312
1B,Light,50,15939.5,13.59132156,0.142857339,221.1994331,611.336
1B,Light,50,15941.5,13.63286108,0.142926938,220.809999,612.022
1B,Light,50,15943.5,13.65965097,0.14365953,221.2751621,614.095
1B,Light,50,15945.5,13.65423169,0.14387682,221.5544119,616.443
1B,Light,50,15947.5,13.66517089,0.143816078,221.362493,617.145
1B,Light,50,15949.5,13.62546388,0.143564101,221.5423,619.578
1B,Light,50,15951.5,13.6900621,0.143187841,220.3985161,621.305
1B,Light,50,15953.5,13.79837623,0.143121338,219.0726905,622.003
1B,Light,50,15955.5,13.68841199,0.143139623,220.346845,624.383
1B,Light,50,15957.5,13.66788196,0.143258169,220.7037113,626.417
1B,Light,50,15959.5,13.70446913,0.14313291,220.1304814,627.095
1B,Light,50,15961.5,13.67002582,0.14306023,220.4225285,629.473
1B,Light,50,15963.5,13.7199199,0.142930742,219.71455,631.529
1B,Light,50,15965.5,13.75214576,0.142834328,219.2473939,632.223
1B,Light,50,15967.5,13.75975591,0.143590688,219.944684,633.92
1B,Light,50,15969.5,13.68558336,0.143669917,220.8604433,636.332
1B,Light,50,15971.5,13.68619928,0.143353292,220.5146249,636.975
1B,Light,50,15973.5,13.80880181,0.142894354,218.6411523,639.382
1B,Light,50,15975.5,13.83229524,0.142959106,218.3921798,641.423
1B,Light,50,15977.5,13.8289488,0.142891403,218.3528306,642.082
1B,Light,50,15979.5,13.85417485,0.142906392,218.0471904,644.162
1B,Light,50,15981.5,13.82648564,0.143072559,218.5076499,646.193
1B,Light,50,15983.9,13.78493428,0.143711079,219.7090866,647.228
1B,Light,50,15985.5,13.79256632,0.143606766,219.5309245,649.239
1B,Light,50,15987.5,13.83069445,0.143316146,218.7684361,651.619
1B,Light,50,15989.5,13.74728571,0.143243318,219.6363647,652.325
1B,Light,50,15991.5,13.82206923,0.143027543,218.5547912,654.057
1B,Light,50,15993.5,13.98783775,0.143147547,216.7611229,656.418
1B,Light,50,15995.5,13.84959698,0.143339085,218.5232039,657.113
1B,Light,50,15997.5,13.799315,0.143238444,218.966084,659.191
1B,Light,50,15999.5,13.9303336,0.14304926,217.2867428,661.556
1B,Light,50,16001.5,13.90475629,0.143105332,217.6103423,662.209
1B,Light,50,16003.5,13.92872713,0.143320807,217.5777864,664.294
1B,Light,50,16005.5,13.97571696,0.143484122,217.2255464,666.33
1B,Light,50,16007.5,13.93339942,0.143630164,217.822453,667.033
1B,Light,50,16009.5,13.91719027,0.143621829,217.9997812,669.146
1B,Light,50,16011.5,14.00396275,0.142522066,215.8264829,671.512
1B,Light,50,16013.5,14.06619892,0.140605888,212.932476,672.17
1B,Light,50,16015.5,14.02919422,0.140218659,212.9206596,674.243
1B,Light,50,16017.5,13.9750646,0.140966264,214.3843551,676.614
1B,Light,50,16019.5,13.94133469,0.141962176,215.8739362,677.27
1B,Light,50,16021.5,14.04938577,0.144101676,216.9475621,679.345
1B,Light,50,16023.5,14.11247957,0.145394357,217.5902816,681.405
1B,Light,50,16025.5,14.03634126,0.145314537,218.3572009,682.416
1B,Light,50,16027.5,14.0168463,0.147030897,220.3435081,684.141
1B,Light,50,16029.5,14.0342278,0.149386562,222.5584785,686.186
1B,Light,50,16031.5,14.04628596,0.149699494,222.6992935,686.869
1B,Light,50,16033.5,14.19603224,0.148145978,219.3879998,689.285
1B,Light,50,16035.5,14.22663012,0.146989539,217.8758019,691.609
1B,Light,50,16037.5,14.16258103,0.146929746,218.5650809,692.001
1B,Light,50,16039.5,14.05592136,0.146565227,219.3667394,694.34
1B,Light,50,16041.5,14.04065352,0.146028331,218.9593322,696.416
1B,Light,50,16043.5,14.12011296,0.14569026,217.6917194,697.066
1B,Light,50,16045.5,14.26313451,0.145690969,216.0733318,699.16
1B,Light,50,16047.5,14.24190506,0.146285638,216.9174909,701.566
1B,Light,50,16049.5,14.04168398,0.146578104,219.4989864,702.251
1B,Light,50,16051.5,14.14315171,0.14645595,218.1731562,704.296
1B,Light,50,16053.5,14.27749725,0.1462175,216.4080404,706.362
1B,Light,50,16055.5,14.22541802,0.146165649,216.990617,707.058
1B,Light,50,16057.5,14.20146233,0.1459905,217.0411981,709.439
1B,Light,50,16059.5,14.32488251,0.146361145,216.0307453,711.503
1B,Light,50,16061.5,14.24248959,0.14701346,217.6021058,712.162
1B,Light,50,16063.5,14.22622464,0.147004181,217.7370436,714.214
1B,Light,50,16065.5,14.30703341,0.147188328,217.0236144,716.283
1B,Light,50,16067.5,14.36404101,0.147669687,216.8880035,716.963
1B,Light,50,16069.5,14.40652612,0.147549773,216.2645793,719.347
1B,Light,50,16071.5,14.4206876,0.147533654,216.084332,721.417
1B,Light,50,16073.5,14.44568404,0.147568218,215.8086524,722.06
1B,Light,50,16075.5,14.35635183,0.147649989,216.857461,724.103
1B,Light,50,16077.5,14.33899746,0.147507566,216.861853,726.176
1B,Light,50,16079.5,14.32262687,0.147345723,216.8663223,726.864
1B,Light,50,16081.5,14.39745312,0.147331267,216.0430661,729.592
1B,Light,50,16083.5,14.43528771,0.147601519,215.9003303,731.615
1B,Light,50,16085.5,14.43925672,0.147540092,215.7783456,731.962
1B,Light,50,16087.5,14.35110793,0.147469829,216.6915042,734.052
1B,Light,50,16089.5,14.39043283,0.147659438,216.4451038,736.406
1B,Light,50,16091.5,14.47064974,0.147576612,215.4553718,736.791
1B,Light,50,16093.5,14.49527314,0.147838168,215.4602859,739.479
1B,Light,50,16095.5,14.50427227,0.148214775,215.7382767,741.552
1B,Light,50,16097.5,14.54853973,0.148249052,215.2204325,741.949
1B,Light,50,16099.5,14.61591523,0.147924864,214.0625904,743.979
1B,Light,50,16101.5,14.54648557,0.147991914,214.921515,746.37
1B,Light,50,16103.5,14.52516873,0.148181102,215.3835878,747.045
1B,Light,50,16105.5,14.5332525,0.147961028,215.0587565,749.393
1B,Light,50,16107.5,14.5345128,0.147952821,215.034779,751.449
1B,Light,50,16109.5,14.49661749,0.147970104,215.4305079,752.12
1B,Light,50,16111.5,14.54736198,0.148190842,215.1127174,754.178
1B,Light,50,16113.5,14.6605058,0.148259937,213.9979473,756.58
1B,Light,50,16115.5,14.63013548,0.148008964,214.0942331,757.267
1B,Light,50,16117.5,14.50383631,0.148330248,215.8089594,759.361
1B,Light,50,16119.5,14.63158915,0.148793188,214.7942009,761.378
1B,Light,50,16121.5,14.72924946,0.14909455,213.9705926,762.082
1B,Light,50,16123.5,14.60356996,0.148928291,215.1943731,764.116
1B,Light,50,16125.5,14.65318726,0.149210906,214.9102028,766.186
1B,Light,50,16127.5,14.72595332,0.149292395,214.1853457,766.887
1B,Light,50,16129.5,14.65025837,0.149084987,214.7757131,769.558
1B,Light,50,16131.5,14.68430166,0.149056609,214.3780594,771.631
1B,Light,50,16133.5,14.76668817,0.149284691,213.7015169,772.286
1B,Light,50,16135.5,14.7118609,0.149514607,214.5277128,774.043
1B,Light,50,16137.5,14.68345706,0.149360568,214.7050951,776.4
1B,Light,50,16139.5,14.76740699,0.149871926,214.3145173,776.786
1B,Light,50,16141.5,14.78785686,0.150106538,214.3148185,779.467
1B,Light,50,16143.5,14.71743331,0.149993299,214.9635455,781.56
1B,Light,50,16145.5,14.72053308,0.150254652,215.2157573,782.226
1B,Light,50,16147.5,14.83506393,0.150411329,214.1188818,784.335
1B,Light,50,16149.5,14.86671725,0.150472046,213.8000671,786.355
1B,Light,50,16151.5,14.77850366,0.150632967,214.9221988,787.062
1B,Light,50,16153.5,14.83718415,0.150900256,214.5572195,789.43
1B,Light,50,16155.5,14.90290144,0.151504276,214.4832968,791.496
1B,Light,50,16157.5,14.886976,0.15328655,216.4658044,792.195
1B,Light,50,16159.5,14.92419732,0.154378228,217.1120662,794.214
1B,Light,50,16161.5,14.88859085,0.153841889,216.9196683,796.295
1B,Light,50,16163.5,14.94664364,0.153108987,215.5388104,796.95
1B,Light,50,16165.5,14.95484886,0.152755886,215.0473033,799.32
1B,Light,50,16167.5,14.98635162,0.153170413,215.0550169,801.692
1B,Light,50,16169.5,14.9647522,0.153135448,215.2342659,802.089
1B,Light,50,16171.5,14.87342475,0.152901445,216.0063748,804.124
1B,Light,50,16173.5,14.96159447,0.15317876,215.333873,806.211
1B,Light,50,16175.5,15.03716731,0.153522015,214.8188619,806.893
1B,Light,50,16177.5,14.96134189,0.154024763,216.1260025,809.279
1B,Light,50,16179.5,14.95697582,0.153661644,215.8589485,811.61
1B,Light,50,16181.5,15.05294779,0.153206112,214.4004532,812.313
1B,Light,50,16183.5,15.13024176,0.153591127,213.9684319,814.027
1B,Light,50,16185.5,15.03261479,0.1543265,215.7257285,816.407
1B,Light,50,16187.5,14.95064529,0.154639458,216.8998099,817.091
1B,Light,50,16189.5,15.08554717,0.154646774,215.4589982,819.472
1B,Light,50,16191.5,15.11849103,0.15490638,215.3329326,821.525
1B,Light,50,16193.5,15.05842563,0.155257439,216.3060831,822.196
1B,Light,50,16195.5,15.06934249,0.155338474,216.2411622,824.286
1B,Light,50,16197.5,15.17297598,0.155451324,215.2121317,826.313
1B,Light,50,16199.5,15.20907465,0.155576305,214.9626655,827.015
1B,Light,50,16201.5,15.15484061,0.155530489,215.4981792,829.391
1B,Light,50,16203.5,15.14431686,0.155565999,215.6028599,831.45
1B,Light,50,16205.5,15.19019495,0.155614516,215.1755873,832.145
1B,Light,50,16207.5,15.18038995,0.155878536,215.5664695,834.178
1B,Light,50,16209.5,15.20857474,0.158319279,217.6322788,836.253
1B,Light,50,16211.5,15.18015132,0.161125747,220.5835689,836.896
1B,Light,50,16213.5,15.14241161,0.161453987,221.25179,839.327
1B,Light,50,16215.5,15.18682097,0.16023622,219.6223434,841.652
1B,Light,50,16217.5,15.19945867,0.159321366,218.6161483,842.049
1B,Light,50,16219.5,15.23406502,0.158940517,217.8972513,844.139
1B,Light,50,16221.5,15.30165337,0.158685729,216.9050462,846.525
1B,Light,50,16223.5,15.32193582,0.158443208,216.4207462,847.216
1B,Light,50,16225.5,15.29917899,0.158287401,216.4797212,849.293
1B,Light,50,16227.5,15.29721055,0.158321845,216.4925041,851.635
1B,Light,50,16229.5,15.31781712,0.158062042,216.0469717,852.331
1B,Light,50,16231.5,15.22808201,0.158039341,216.9573568,854.052
1B,Light,50,16233.5,15.24412544,0.158244979,216.9661381,856.421
1B,Light,50,16235.5,15.39581545,0.158116277,215.2550689,857.124
1B,Light,50,16237.5,15.4696485,0.157999357,214.3492984,859.195
1B,Light,50,16239.5,15.38204134,0.158035209,215.3346971,861.536
1B,Light,50,16241.5,15.32560594,0.158424929,216.3182462,861.929
1B,Light,50,16243.5,15.36939271,0.158396942,215.7954995,864.333
1B,Light,50,16245.5,15.39311992,0.158348901,215.5145253,866.394
1B,Light,50,16247.5,15.33976452,0.158536387,216.260492,867.084
1B,Light,50,16249.5,15.38645076,0.159029957,216.1742087,869.177
1B,Light,50,16251.5,15.47324387,0.159344903,215.4945135,871.499
1B,Light,50,16253.5,15.49191168,0.15939145,215.3469784,872.205
1B,Light,50,16255.5,15.47752098,0.159489904,215.5810432,874.233
1B,Light,50,16257.5,15.51450136,0.159580121,215.2471765,876.293
1B,Light,50,16259.5,15.53292106,0.159761486,215.2626613,876.973
1B,Light,50,16261.5,15.60333335,0.159817894,214.6151068,879.366
1B,Light,50,16263.5,15.59357785,0.16008456,214.9652961,881.729
1B,Light,50,16265.5,15.5439622,0.160272197,215.6111479,882.118
1B,Light,50,16267.5,15.53723185,0.160133143,215.5165116,884.166
1B,Light,50,16269.5,15.58787534,0.160482114,215.313671,886.532
1B,Light,50,16271.5,15.67333848,0.161017428,214.9344207,887.257
1B,Light,50,16273.5,15.64046338,0.161118968,215.3768988,889.303
1B,Light,50,16275.5,15.6404724,0.161086776,215.350606,891.677
1B,Light,50,16277.5,15.71185449,0.161235797,214.742593,892.023
1B,Light,50,16279.5,15.67105238,0.161528884,215.4081303,894.101
1B,Light,50,16281.5,15.6467109,0.161803495,215.8957349,896.474
1B,Light,50,16283.5,15.66566286,0.161726063,215.6364856,897.117
1B,Light,50,16285.5,15.7254497,0.161807314,215.1097833,899.211
1B,Light,50,16287.5,15.81378508,0.16222689,214.5917634,901.568
1B,Light,50,16289.5,15.80858395,0.16241012,214.7819442,902.268
